region,Jahr-Woche,Bevölkerung 1. Januar,Geburten,Todesfälle,Überschuss,Wanderungssaldo international 1,Wanderungssaldo interkantonal,Bevölkerung 31. Dezember,total,% over Year,Canton Size (km²),Alter 0–19,Alter 20–64,Alter 65 und mehr,Mann,Frau,Schweizer,Ausländer ,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetragener Partnerschaft,Aufgelöste Partnerschaft,Städtischer Kernraum,Einflussgebiet Stadt,Ausserhalb des Einflusses städtischer Kerne,BIP in Millionen CHF,BIP Growth Laufende Preise,BIP Growth Preise Vorjahr,BIP pro Kopf,Woche,Bevölkerung,% over week,Pop Density
region_4,2022-W30,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166190.0,512703.0,158945.0,422900.0,414938.0,659080.0,178757.0,377513.0,357537.0,36862.0,64581.0,52.0,1039.0,221.0,491526.0,110446.0,235865.0,0.0,,,,30,837837.3333333333,0.017899582934433056,213.97739877423464
region_4,2022-W31,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166222.0,512801.0,158975.0,422980.0,415018.0,659206.0,178792.0,377585.0,357604.0,36869.0,64593.0,52.0,1039.0,221.0,491620.0,110467.0,235911.0,0.0,,,,31,837998.0,0.017896229121638907,214.01937345379363
region_4,2022-W32,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166254.0,512899.0,159005.0,423060.0,415098.0,659332.0,178826.0,377658.0,357674.0,36875.0,64607.0,52.0,1039.0,221.0,491715.0,110487.0,235957.0,0.0,,,,32,838158.6666666666,0.017892876618115967,214.06134813335265
region_4,2022-W33,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166286.0,512998.0,159036.0,423142.0,415178.0,659460.0,178861.0,377730.0,357741.0,36883.0,64618.0,52.0,1039.0,221.0,491810.0,110507.0,236001.0,0.0,,,,33,838319.3333333334,0.017889525423061176,214.10332281291164
region_4,2022-W34,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166319.0,513095.0,159066.0,423223.0,415258.0,659586.0,178894.0,377803.0,357810.0,36890.0,64630.0,52.0,1039.0,222.0,491903.0,110528.0,236049.0,0.0,,,,34,838480.0,0.017886175535693678,214.14529749247063
region_4,2022-W35,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166350.0,513193.0,159096.0,423303.0,415336.0,659711.0,178929.0,377875.0,357878.0,36897.0,64644.0,52.0,1040.0,222.0,492000.0,110548.0,236095.0,0.0,,,,35,838640.6666666667,0.01788282695521411,214.18727217202965
region_4,2022-W36,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166383.0,513292.0,159128.0,423386.0,415416.0,659838.0,178962.0,377949.0,357948.0,36904.0,64656.0,52.0,1040.0,222.0,492093.0,110568.0,236140.0,0.0,,,,36,838801.3333333334,0.01787947968084162,214.22924685158864
region_4,2022-W37,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166414.0,513390.0,159157.0,423467.0,415496.0,659964.0,178998.0,378022.0,358016.0,36911.0,64668.0,52.0,1040.0,222.0,492188.0,110589.0,236185.0,0.0,,,,37,838962.0,0.01787613371177314,214.27122153114763
region_4,2022-W38,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166446.0,513489.0,159188.0,423546.0,415577.0,660090.0,179034.0,378093.0,358085.0,36918.0,64681.0,52.0,1040.0,222.0,492282.0,110610.0,236230.0,0.0,,,,38,839122.6666666666,0.017872789047227815,214.31319621070665
region_4,2022-W39,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166478.0,513588.0,159217.0,423628.0,415655.0,660216.0,179067.0,378166.0,358151.0,36925.0,64693.0,52.0,1041.0,222.0,492377.0,110631.0,236277.0,0.0,,,,39,839283.3333333334,0.017869445686413687,214.35517089026567
region_4,2022-W40,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166511.0,513687.0,159249.0,423710.0,415735.0,660341.0,179102.0,378239.0,358220.0,36932.0,64706.0,52.0,1041.0,222.0,492471.0,110650.0,236323.0,0.0,,,,40,839444.0,0.0178661036285425,214.3971455698247
region_4,2022-W41,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166543.0,513784.0,159278.0,423790.0,415815.0,660469.0,179135.0,378312.0,358289.0,36939.0,64718.0,52.0,1041.0,222.0,492566.0,110670.0,236369.0,0.0,,,,41,839604.6666666666,0.01786276287281119,214.43912024938368
region_4,2022-W42,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166575.0,513883.0,159309.0,423871.0,415895.0,660595.0,179171.0,378384.0,358357.0,36947.0,64731.0,52.0,1042.0,222.0,492660.0,110691.0,236414.0,0.0,,,,42,839765.3333333334,0.017859423418457403,214.48109492894267
region_4,2022-W43,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166605.0,513981.0,159339.0,423951.0,415974.0,660722.0,179205.0,378457.0,358426.0,36954.0,64743.0,52.0,1042.0,222.0,492754.0,110711.0,236459.0,0.0,,,,43,839926.0,0.01785608526468548,214.5230696085017
region_4,2022-W44,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166637.0,514078.0,159369.0,424033.0,416053.0,660847.0,179239.0,378530.0,358493.0,36962.0,64756.0,52.0,1042.0,222.0,492850.0,110733.0,236507.0,0.0,,,,44,840086.6666666666,0.017852748410696062,214.56504428806068
region_4,2022-W45,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166670.0,514178.0,159401.0,424114.0,416134.0,660974.0,179273.0,378601.0,358562.0,36968.0,64768.0,52.0,1042.0,222.0,492943.0,110752.0,236553.0,0.0,,,,45,840247.3333333334,0.017849412855719393,214.60701896761967
region_4,2022-W46,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166701.0,514276.0,159430.0,424195.0,416213.0,661100.0,179308.0,378673.0,358629.0,36975.0,64780.0,52.0,1042.0,222.0,493037.0,110773.0,236597.0,0.0,,,,46,840408.0,0.017846078598970916,214.64899364717868
region_4,2022-W47,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166734.0,514373.0,159462.0,424277.0,416293.0,661226.0,179342.0,378748.0,358700.0,36983.0,64792.0,52.0,1042.0,222.0,493133.0,110793.0,236642.0,0.0,,,,47,840568.6666666666,0.017842745639662372,214.69096832673767
region_4,2022-W48,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166766.0,514473.0,159492.0,424356.0,416373.0,661352.0,179377.0,378820.0,358767.0,36989.0,64805.0,52.0,1043.0,222.0,493226.0,110812.0,236689.0,0.0,,,,48,840729.3333333334,0.0178394139770018,214.73294300629672
region_4,2022-W49,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166797.0,514571.0,159522.0,424438.0,416452.0,661479.0,179411.0,378892.0,358837.0,36996.0,64817.0,52.0,1043.0,222.0,493322.0,110834.0,236734.0,0.0,,,,49,840890.0,0.01783608361021945,214.77491768585568
region_4,2022-W50,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166829.0,514670.0,159552.0,424519.0,416532.0,661606.0,179446.0,378964.0,358903.0,37003.0,64829.0,52.0,1043.0,222.0,493416.0,110855.0,236780.0,0.0,,,,50,841050.6666666666,0.01783275453851596,214.81689236541467
region_4,2022-W51,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166861.0,514768.0,159583.0,424600.0,416611.0,661731.0,179478.0,379038.0,358974.0,37011.0,64842.0,52.0,1043.0,222.0,493510.0,110876.0,236826.0,0.0,,,,51,841211.3333333334,0.017829426761132677,214.85886704497366
region_4,2022-W52,833178,151.0,130.0,20.0,118.0,13.0,841372,157.0,0.9176952493833334,4484,166893.0,514866.0,159613.0,424681.0,416691.0,661858.0,179514.0,379110.0,359041.0,37017.0,64854.0,52.0,1043.0,222.0,493605.0,110895.0,236872.0,0.0,,,,52,841372.0,0.017826100277273937,214.90084172453268
region_5,2013-W01,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,469633.0,1473315.0,395379.0,1163438.0,1174889.0,1772113.0,566214.0,1029046.0,1002604.0,109519.0,192142.0,122.0,4566.0,329.0,1632491.0,481448.0,224389.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,1,2338327.0,,277.565378284849
region_5,2013-W02,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,469740.0,1473651.0,395469.0,1163701.0,1175158.0,1772512.0,566344.0,1029280.0,1002832.0,109545.0,192186.0,122.0,4568.0,329.0,1632861.0,481558.0,224438.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,2,2338857.0588235296,0.017467714666968042,277.62333128238697
region_5,2013-W03,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,469846.0,1473985.0,395556.0,1163964.0,1175423.0,1772914.0,566474.0,1029513.0,1003059.0,109570.0,192229.0,122.0,4569.0,329.0,1633232.0,481668.0,224488.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,3,2339387.117647059,0.017464034923474005,277.68128427992497
region_5,2013-W04,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,469951.0,1474318.0,395647.0,1164227.0,1175690.0,1773315.0,566603.0,1029747.0,1003285.0,109594.0,192273.0,122.0,4570.0,329.0,1633602.0,481778.0,224537.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,4,2339917.176470588,0.0174603569343417,277.73923727746296
region_5,2013-W05,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,470058.0,1474653.0,395736.0,1164491.0,1175955.0,1773715.0,566733.0,1029980.0,1003512.0,109620.0,192316.0,122.0,4571.0,329.0,1633973.0,481888.0,224587.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,5,2340447.2352941176,0.017456680698175426,277.79719027500096
region_5,2013-W06,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,470164.0,1474987.0,395825.0,1164755.0,1176222.0,1774115.0,566863.0,1030213.0,1003739.0,109643.0,192360.0,122.0,4571.0,329.0,1634343.0,481998.0,224636.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,6,2340977.294117647,0.017453006213652422,277.85514327253895
region_5,2013-W07,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,470272.0,1475322.0,395914.0,1165018.0,1176489.0,1774515.0,566992.0,1030447.0,1003967.0,109668.0,192404.0,122.0,4572.0,329.0,1634714.0,482108.0,224684.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,7,2341507.352941177,0.017449333479405534,277.91309627007695
region_5,2013-W08,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,470378.0,1475655.0,396003.0,1165283.0,1176755.0,1774916.0,567121.0,1030680.0,1004194.0,109692.0,192448.0,122.0,4573.0,329.0,1635085.0,482218.0,224733.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,8,2342037.411764706,0.017445662494073946,277.97104926761494
region_5,2013-W09,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,470484.0,1475992.0,396093.0,1165547.0,1177022.0,1775317.0,567252.0,1030914.0,1004420.0,109718.0,192491.0,122.0,4575.0,329.0,1635456.0,482329.0,224785.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,9,2342567.470588235,0.01744199325632856,278.02900226515294
region_5,2013-W10,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,470591.0,1476326.0,396182.0,1165810.0,1177288.0,1775717.0,567381.0,1031147.0,1004647.0,109741.0,192535.0,122.0,4576.0,329.0,1635824.0,482440.0,224833.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,10,2343097.529411765,0.017438325764805387,278.08695526269094
region_5,2013-W11,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,470697.0,1476661.0,396271.0,1166075.0,1177554.0,1776118.0,567512.0,1031380.0,1004875.0,109766.0,192581.0,122.0,4577.0,329.0,1636196.0,482549.0,224883.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,11,2343627.588235294,0.01743466001816899,278.14490826022893
region_5,2013-W12,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,470802.0,1476996.0,396361.0,1166337.0,1177821.0,1776517.0,567641.0,1031614.0,1005101.0,109789.0,192623.0,122.0,4578.0,329.0,1636566.0,482660.0,224932.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,12,2344157.6470588236,0.017430996015068066,278.2028612577669
region_5,2013-W13,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,470908.0,1477328.0,396451.0,1166602.0,1178087.0,1776918.0,567769.0,1031847.0,1005330.0,109815.0,192668.0,122.0,4579.0,329.0,1636938.0,482769.0,224981.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,13,2344687.705882353,0.01742733375417035,278.2608142553049
region_5,2013-W14,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,471014.0,1477663.0,396538.0,1166864.0,1178353.0,1777317.0,567900.0,1032081.0,1005555.0,109840.0,192712.0,122.0,4579.0,330.0,1637308.0,482880.0,225031.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,14,2345217.7647058824,0.017423673234111852,278.3187672528429
region_5,2013-W15,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,471122.0,1477998.0,396627.0,1167128.0,1178620.0,1777718.0,568029.0,1032315.0,1005783.0,109864.0,192755.0,122.0,4580.0,330.0,1637678.0,482990.0,225080.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,15,2345747.823529412,0.017420014453576167,278.3767202503809
region_5,2013-W16,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,471229.0,1478332.0,396717.0,1167392.0,1178887.0,1778118.0,568158.0,1032548.0,1006010.0,109889.0,192799.0,122.0,4582.0,330.0,1638049.0,483099.0,225128.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,16,2346277.882352941,0.01741635741120565,278.4346732479189
region_5,2013-W17,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,471335.0,1478667.0,396807.0,1167656.0,1179153.0,1778519.0,568290.0,1032780.0,1006236.0,109915.0,192843.0,122.0,4583.0,330.0,1638418.0,483209.0,225178.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,17,2346807.9411764704,0.01741270210567755,278.4926262454569
region_5,2013-W18,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,471441.0,1479003.0,396896.0,1167918.0,1179418.0,1778921.0,568419.0,1033015.0,1006463.0,109938.0,192886.0,122.0,4584.0,330.0,1638790.0,483320.0,225228.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,18,2347338.0,0.017409048535643734,278.5505792429949
region_5,2013-W19,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,471546.0,1479337.0,396985.0,1168184.0,1179685.0,1779321.0,568547.0,1033247.0,1006691.0,109962.0,192929.0,122.0,4585.0,330.0,1639161.0,483431.0,225277.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,19,2347868.0588235296,0.017405396699778284,278.6085322405329
region_5,2013-W20,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,471652.0,1479671.0,397074.0,1168446.0,1179952.0,1779722.0,568677.0,1033482.0,1006917.0,109988.0,192974.0,122.0,4586.0,330.0,1639532.0,483541.0,225326.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,20,2348398.117647059,0.017401746596733072,278.6664852380709
region_5,2013-W21,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,471760.0,1480006.0,397163.0,1168711.0,1180219.0,1780121.0,568807.0,1033716.0,1007145.0,110013.0,193017.0,122.0,4587.0,330.0,1639902.0,483651.0,225377.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,21,2348928.176470588,0.01739809822519803,278.7244382356089
region_5,2013-W22,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,471865.0,1480339.0,397252.0,1168974.0,1180484.0,1780522.0,568937.0,1033948.0,1007370.0,110036.0,193061.0,122.0,4589.0,330.0,1640271.0,483760.0,225425.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,22,2349458.2352941176,0.017394451583837726,278.78239123314694
region_5,2013-W23,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,471971.0,1480673.0,397343.0,1169237.0,1180751.0,1780922.0,569066.0,1034182.0,1007599.0,110061.0,193106.0,122.0,4589.0,330.0,1640642.0,483872.0,225473.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,23,2349988.294117647,0.017390806671297682,278.8403442306849
region_5,2013-W24,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,472078.0,1481009.0,397431.0,1169502.0,1181017.0,1781322.0,569196.0,1034415.0,1007826.0,110086.0,193149.0,122.0,4590.0,330.0,1641013.0,483981.0,225525.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,24,2350518.3529411764,0.017387163486280523,278.8982972282229
region_5,2013-W25,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,472184.0,1481344.0,397519.0,1169764.0,1181283.0,1781723.0,569326.0,1034648.0,1008053.0,110111.0,193192.0,122.0,4591.0,330.0,1641384.0,484093.0,225574.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,25,2351048.411764706,0.01738352202744447,278.9562502257609
region_5,2013-W26,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,472292.0,1481678.0,397608.0,1170028.0,1181551.0,1782123.0,569456.0,1034883.0,1008280.0,110134.0,193237.0,122.0,4592.0,330.0,1641755.0,484201.0,225623.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,26,2351578.470588235,0.017379882293479452,279.0142032232989
region_5,2013-W27,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,472397.0,1482013.0,397699.0,1170293.0,1181816.0,1782524.0,569585.0,1035116.0,1008507.0,110159.0,193281.0,122.0,4593.0,330.0,1642125.0,484311.0,225672.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,27,2352108.529411765,0.017376244283050037,279.07215622083686
region_5,2013-W28,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,472503.0,1482348.0,397788.0,1170556.0,1182082.0,1782923.0,569715.0,1035347.0,1008734.0,110185.0,193324.0,122.0,4594.0,330.0,1642496.0,484422.0,225721.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,28,2352638.588235294,0.017372607994830296,279.1301092183749
region_5,2013-W29,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,472609.0,1482681.0,397875.0,1170821.0,1182349.0,1783324.0,569844.0,1035582.0,1008961.0,110210.0,193370.0,123.0,4595.0,330.0,1642865.0,484532.0,225770.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,29,2353168.6470588236,0.017368973427503827,279.18806221591285
region_5,2013-W30,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,472715.0,1483016.0,397965.0,1171084.0,1182616.0,1783724.0,569975.0,1035817.0,1009189.0,110234.0,193412.0,123.0,4596.0,331.0,1643237.0,484644.0,225821.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,30,2353698.705882353,0.017365340579766908,279.2460152134509
region_5,2013-W31,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,472822.0,1483350.0,398056.0,1171347.0,1182881.0,1784124.0,570103.0,1036049.0,1009415.0,110258.0,193457.0,123.0,4598.0,331.0,1643608.0,484752.0,225868.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,31,2354228.7647058824,0.01736170945027141,279.3039682109889
region_5,2013-W32,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,472931.0,1483685.0,398145.0,1171611.0,1183148.0,1784526.0,570231.0,1036283.0,1009642.0,110285.0,193500.0,123.0,4599.0,331.0,1643979.0,484863.0,225918.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,32,2354758.823529412,0.017358080037742165,279.3619212085269
region_5,2013-W33,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,473036.0,1484021.0,398234.0,1171875.0,1183416.0,1784928.0,570363.0,1036514.0,1009868.0,110308.0,193543.0,123.0,4600.0,331.0,1644349.0,484973.0,225967.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,33,2355288.882352941,0.017354452340818356,279.4198742060649
region_5,2013-W34,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,473141.0,1484355.0,398322.0,1172138.0,1183680.0,1785328.0,570493.0,1036750.0,1010097.0,110332.0,193587.0,123.0,4602.0,331.0,1644718.0,485083.0,226016.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,34,2355818.9411764704,0.017350826358215294,279.4778272036029
region_5,2013-W35,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,473247.0,1484690.0,398412.0,1172403.0,1183947.0,1785727.0,570621.0,1036983.0,1010323.0,110357.0,193631.0,123.0,4603.0,331.0,1645089.0,485193.0,226066.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,35,2356349.0,0.01734720208861657,279.5357802011409
region_5,2013-W36,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,473354.0,1485025.0,398500.0,1172664.0,1184215.0,1786128.0,570752.0,1037216.0,1010551.0,110383.0,193675.0,123.0,4604.0,331.0,1645458.0,485303.0,226116.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,36,2356879.0588235296,0.017343579530715303,279.5937331986789
region_5,2013-W37,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,473461.0,1485359.0,398590.0,1172929.0,1184480.0,1786529.0,570881.0,1037450.0,1010777.0,110406.0,193718.0,123.0,4605.0,331.0,1645831.0,485413.0,226166.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,37,2357409.117647059,0.017339958683198247,279.6516861962169
region_5,2013-W38,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,473567.0,1485693.0,398679.0,1173192.0,1184748.0,1786928.0,571010.0,1037683.0,1011003.0,110430.0,193763.0,123.0,4606.0,331.0,1646201.0,485525.0,226215.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,38,2357939.176470588,0.017336339544742656,279.70963919375487
region_5,2013-W39,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,473673.0,1486028.0,398769.0,1173456.0,1185013.0,1787328.0,571140.0,1037917.0,1011232.0,110455.0,193806.0,123.0,4607.0,331.0,1646572.0,485634.0,226264.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,39,2358469.2352941176,0.017332722114067018,279.76759219129286
region_5,2013-W40,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,473781.0,1486361.0,398857.0,1173720.0,1185279.0,1787728.0,571269.0,1038150.0,1011460.0,110480.0,193850.0,123.0,4607.0,331.0,1646942.0,485743.0,226313.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,40,2358999.294117647,0.017329106389851745,279.82554518883086
region_5,2013-W41,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,473886.0,1486697.0,398947.0,1173984.0,1185545.0,1788129.0,571400.0,1038383.0,1011685.0,110503.0,193893.0,123.0,4608.0,331.0,1647313.0,485854.0,226362.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,41,2359529.3529411764,0.01732549237080264,279.88349818636885
region_5,2013-W42,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,473992.0,1487032.0,399036.0,1174247.0,1185812.0,1788530.0,571531.0,1038616.0,1011913.0,110527.0,193939.0,123.0,4609.0,331.0,1647683.0,485964.0,226410.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,42,2360059.411764706,0.017321880055603294,279.94145118390685
region_5,2013-W43,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,474098.0,1487367.0,399125.0,1174511.0,1186079.0,1788929.0,571658.0,1038851.0,1012138.0,110553.0,193981.0,123.0,4610.0,331.0,1648054.0,486075.0,226461.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,43,2360589.470588235,0.017318269442956336,279.99940418144485
region_5,2013-W44,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,474204.0,1487700.0,399215.0,1174775.0,1186344.0,1789330.0,571788.0,1039083.0,1012366.0,110578.0,194025.0,123.0,4611.0,331.0,1648426.0,486185.0,226510.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,44,2361119.529411765,0.01731466053158659,280.05735717898284
region_5,2013-W45,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,474311.0,1488036.0,399304.0,1175039.0,1186611.0,1789730.0,571919.0,1039316.0,1012595.0,110603.0,194071.0,123.0,4613.0,332.0,1648796.0,486294.0,226559.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,45,2361649.588235294,0.017311053320158618,280.11531017652084
region_5,2013-W46,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,474417.0,1488370.0,399393.0,1175303.0,1186877.0,1790133.0,572048.0,1039551.0,1012821.0,110626.0,194113.0,123.0,4615.0,332.0,1649164.0,486404.0,226609.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,46,2362179.647058823,0.017307447807400424,280.17326317405883
region_5,2013-W47,2338327,489.0,352.0,139.0,420.0,-17.0,2365360,519.0,0.8908534480142857,6149,474524.0,1488703.0,399482.0,1175566.0,1187145.0,1790533.0,572177.0,1039783.0,1013047.0,110652.0,194156.0,123.0,4616.0,332.0,1649536.0,486515.0,226660.0,207504.98132000002,2.799657142857143,2.7530571428571426,72310.22618914385,47,2362709.705882353,0.01730384399201463,280.2312161715968
