 

stn;time;fu3010d1;tre200dn;tre200d0;rka150d0;ure200dn;ure200d0;sre000d0;fu3010d0;tre200dx;ure200dx
GVE;20230715;52.2;34.0;18.1;0.0;76.8;29.9;47.5;690;15.8;26.4
GVE;20230716;30.2;29.7;18.6;0.1;82.7;35.3;52.1;656;9.4;23.9
GVE;20230717;30.6;32.0;19.2;0.0;74.3;36.1;53.6;637;7.2;24.9
GVE;20230718;27.4;29.8;16.9;0.0;84.1;41.0;61.9;404;6.5;24.1
GVE;20230719;38.2;31.7;18.9;0.8;86.9;22.2;49.3;565;10.1;25.7
GVE;20230720;27.4;30.5;15.3;0.0;81.1;26.9;52.0;826;5.4;22.9
GVE;20230721;34.9;28.3;16.7;4.1;91.8;34.1;58.7;474;6.5;21.4
GVE;20230722;43.6;28.6;14.1;0.0;80.2;24.8;48.9;806;7.2;21.4
GVE;20230723;50.0;33.1;14.2;0.0;76.8;21.0;43.2;483;15.8;25.1
GVE;20230724;54.4;26.7;17.3;6.2;93.7;50.4;74.5;115;11.2;21.6
GVE;20230725;44.3;24.0;12.3;1.2;93.2;36.4;67.0;273;14.8;17.9
GVE;20230726;22.3;22.5;11.9;0.0;93.0;35.9;64.3;203;4.7;16.6
GVE;20230727;43.2;30.0;10.3;0.0;89.9;24.3;52.9;702;10.8;20.8
GVE;20230728;47.2;30.7;19.5;0.0;72.4;29.4;50.8;329;15.5;24.4
GVE;20230729;36.0;24.6;17.5;1.1;93.1;54.5;75.0;65;10.4;21.3
GVE;20230730;46.8;27.8;14.1;0.7;95.8;22.3;57.7;738;11.2;21.0
GVE;20230731;72.0;29.2;11.9;0.0;86.1;26.6;51.3;628;8.3;21.2
GVE;20230801;54.0;25.8;17.5;6.3;87.2;40.3;59.1;55;17.3;21.2
GVE;20230802;83.9;31.5;17.7;3.9;85.9;29.9;56.1;406;24.1;23.1
GVE;20230803;47.9;25.8;17.0;0.0;66.1;31.6;49.1;259;16.2;20.5
GVE;20230804;35.6;18.6;12.7;4.8;91.0;57.8;71.7;119;10.8;16.7
GVE;20230805;32.4;24.5;11.5;0.0;93.1;34.4;60.2;562;8.6;18.2
GVE;20230806;40.7;18.5;12.4;0.7;85.5;49.0;64.4;79;11.2;15.6
GVE;20230807;27.4;21.6;11.1;0.0;87.7;30.7;58.1;588;6.5;16.0
GVE;20230808;23.8;25.9;10.1;0.0;83.2;27.0;55.6;493;5.0;17.8
GVE;20230809;32.4;29.1;12.4;0.0;80.8;27.6;51.7;670;5.8;21.2
GVE;20230810;28.4;29.4;13.6;0.0;87.1;35.9;61.1;517;5.4;21.6
GVE;20230811;21.6;32.2;15.3;0.0;89.7;20.2;57.3;798;5.0;24.2
GVE;20230812;41.8;32.8;19.9;0.0;79.3;35.5;55.8;354;10.4;25.7
GVE;20230813;44.3;34.2;17.2;0.0;88.2;25.9;55.6;624;9.4;25.7
GVE;20230814;32.4;33.5;17.8;0.2;85.6;27.4;54.7;446;8.6;25.6
GVE;20230815;44.6;33.0;19.3;0.0;79.3;22.5;48.8;350;9.4;25.3
GVE;20230816;38.5;33.7;16.4;0.0;85.9;18.8;50.6;652;6.1;24.9
GVE;20230817;24.5;31.4;17.4;0.0;77.5;29.0;53.5;412;6.1;23.8
GVE;20230818;25.2;34.8;15.6;0.0;86.5;20.5;53.3;679;4.7;24.6
GVE;20230819;26.6;36.2;16.8;0.0;77.6;20.5;47.8;596;5.0;26.2
GVE;20230820;23.4;36.1;18.1;0.0;81.7;21.7;50.2;736;5.8;27.3
GVE;20230821;26.3;36.2;20.0;0.0;81.7;25.9;53.7;727;5.4;28.1
GVE;20230822;23.4;36.7;20.3;0.0;86.3;27.4;53.5;726;5.4;28.5
GVE;20230823;28.1;37.0;20.3;0.0;78.3;22.8;51.2;717;6.5;28.5
GVE;20230824;45.4;39.3;20.8;0.0;80.6;18.7;46.8;528;8.6;29.3
GVE;20230825;47.2;30.8;20.8;0.0;79.4;32.8;53.9;204;10.1;25.8
GVE;20230826;40.0;24.4;16.9;33.7;93.9;55.2;77.5;103;11.2;20.7
GVE;20230827;27.0;19.5;15.8;15.2;93.9;61.7;81.6;0;7.6;17.0
GVE;20230828;44.3;16.3;12.1;3.7;89.3;56.6;76.9;0;10.8;14.5
GVE;20230829;32.8;18.4;11.5;1.0;90.9;53.3;76.8;3;6.5;13.8
GVE;20230830;22.0;21.9;8.8;0.0;93.3;43.5;69.7;436;4.3;15.1
GVE;20230831;35.6;24.1;13.9;0.0;86.7;32.8;56.1;246;11.9;18.9
GVE;20230901;43.2;28.2;12.6;0.0;87.6;29.3;56.4;735;9.4;20.5
GVE;20230902;23.0;27.8;12.5;0.0;89.0;32.4;64.3;700;4.7;20.1
GVE;20230903;29.9;28.0;14.0;0.0;91.2;38.2;64.9;660;7.9;21.5
GVE;20230904;25.6;27.6;15.5;0.0;89.7;45.8;72.1;657;5.8;21.0
GVE;20230905;19.1;29.3;15.1;0.0;91.6;40.7;69.7;723;4.7;22.0
GVE;20230906;19.8;29.5;15.5;0.0;90.3;40.5;67.9;718;4.7;22.2
GVE;20230907;24.1;31.0;16.2;0.0;91.1;35.7;67.3;713;4.0;23.0
GVE;20230908;19.1;30.4;16.4;0.0;88.9;38.0;65.1;705;4.7;23.2
GVE;20230909;19.8;30.5;16.7;0.0;89.9;34.6;65.1;705;4.7;23.3
GVE;20230910;19.1;30.7;16.1;0.0;89.2;35.7;66.8;704;4.3;22.8
GVE;20230911;20.5;31.2;15.1;0.0;88.6;26.8;60.8;688;4.3;22.6
GVE;20230912;51.5;30.7;15.5;0.2;90.2;23.4;52.6;396;13.3;23.4
GVE;20230913;26.3;20.8;16.7;23.1;94.4;67.5;89.5;0;4.7;18.1
GVE;20230914;32.8;23.6;15.6;0.0;94.4;54.9;75.5;487;9.4;19.4
GVE;20230915;19.8;25.5;15.0;0.0;91.5;53.0;75.5;603;5.0;19.8
GVE;20230916;15.5;23.4;16.0;0.4;92.8;58.8;82.1;59;3.6;19.3
GVE;20230917;20.2;25.5;15.6;0.3;93.9;50.9;77.9;373;4.3;20.1
GVE;20230918;29.2;19.8;15.9;43.3;93.3;73.7;87.9;95;6.5;17.8
GVE;20230919;27.4;23.6;12.1;0.2;94.8;44.3;74.8;543;6.5;18.0
GVE;20230920;27.7;25.4;10.4;0.0;93.4;36.3;69.8;547;6.5;18.2
GVE;20230921;51.1;25.8;15.1;18.1;92.4;46.1;75.7;120;10.4;18.7
GVE;20230922;47.5;19.8;11.2;12.6;92.9;46.0;74.8;408;15.5;14.9
GVE;20230923;19.4;17.5;8.8;0.0;94.5;38.5;73.4;249;4.0;13.0
GVE;20230924;36.4;19.0;6.6;0.0;93.6;52.4;76.1;648;8.3;12.6
GVE;20230925;18.4;20.2;6.6;0.0;94.4;40.5;78.4;655;4.0;13.3
GVE;20230926;16.2;22.3;8.0;0.0;94.0;50.4;78.1;643;3.6;14.7
GVE;20230927;34.9;22.5;9.5;0.0;95.5;43.8;76.0;600;3.2;15.6
GVE;20230928;17.6;23.1;10.8;0.0;92.9;49.7;76.6;565;3.2;16.5
GVE;20230929;33.8;26.7;11.5;0.0;94.8;37.7;67.6;425;6.8;19.1
GVE;20230930;24.5;23.4;13.0;0.0;93.0;51.9;74.4;421;4.0;17.9
GVE;20231001;21.2;22.4;10.7;0.0;94.3;56.4;80.1;601;4.0;16.2
GVE;20231002;15.5;25.0;10.4;0.0;93.8;53.6;77.1;625;4.0;17.3
GVE;20231003;47.2;25.5;12.7;0.0;92.5;46.6;68.6;380;10.4;18.7
GVE;20231004;32.0;20.3;9.7;0.0;92.9;49.3;74.0;452;7.2;15.1
GVE;20231005;19.1;20.9;8.5;0.0;92.2;54.3;79.4;565;4.0;14.3
GVE;20231006;19.4;20.8;8.7;0.0;95.5;55.8;80.1;573;3.2;14.3
GVE;20231007;30.6;21.5;7.3;0.0;93.0;44.3;77.7;598;4.0;13.9
GVE;20231008;18.4;22.9;8.6;0.0;92.8;49.5;76.3;585;2.9;15.1
GVE;20231009;14.0;25.0;9.9;0.0;94.6;43.3;76.5;588;3.6;16.2
GVE;20231010;23.4;23.8;9.6;0.0;92.9;45.0;76.2;578;3.6;16.0
GVE;20231011;26.6;26.0;9.6;0.0;94.4;40.0;73.0;600;5.8;16.5
GVE;20231012;25.2;25.7;10.5;0.0;92.3;32.6;69.7;408;5.8;16.5
GVE;20231013;53.3;24.6;9.5;0.1;92.6;39.2;64.0;581;14.8;17.8
GVE;20231014;51.1;20.1;11.9;7.8;87.2;59.3;74.5;60;16.2;17.0
GVE;20231015;44.6;15.4;9.3;0.0;83.8;44.5;59.5;443;12.2;12.1
GVE;20231016;33.1;13.2;4.7;0.0;91.9;55.9;71.4;271;9.4;9.4
GVE;20231017;20.2;15.2;3.4;0.0;93.5;61.2;81.1;435;4.0;9.8
GVE;20231018;12.6;14.4;9.6;4.4;94.2;76.8;86.5;1;3.2;12.5
GVE;20231019;15.8;16.6;12.6;30.6;94.9;83.8;92.0;19;4.3;14.8
GVE;20231020;64.8;18.1;13.4;34.9;93.8;56.8;79.0;105;19.4;15.3
GVE;20231021;43.2;17.1;9.3;5.7;89.6;51.3;72.1;323;16.6;13.5
GVE;20231022;31.3;16.8;8.1;0.0;91.4;44.9;70.4;368;8.6;12.0
GVE;20231023;53.3;13.9;7.7;4.3;93.5;75.7;87.4;6;5.0;11.4
GVE;20231024;21.6;13.8;10.6;23.4;95.1;84.5;91.1;0;6.1;12.4
GVE;20231025;55.1;16.1;9.2;21.3;94.3;63.5;84.1;9;13.7;12.2
GVE;20231026;42.1;14.9;12.4;18.3;94.2;76.6;86.8;0;13.7;13.6
GVE;20231027;52.6;15.4;10.5;12.2;89.6;60.1;75.0;123;16.9;12.5
GVE;20231028;51.8;17.9;10.1;0.0;83.3;45.3;63.9;233;14.8;12.9
GVE;20231029;67.0;20.1;8.6;0.0;87.6;42.1;58.8;0;15.8;15.2
GVE;20231030;29.9;12.2;8.9;31.1;93.3;69.6;86.3;0;7.6;10.9
GVE;20231031;51.5;12.1;4.6;6.1;97.0;74.3;88.1;5;10.4;9.5
GVE;20231101;32.4;12.4;3.2;3.1;97.8;69.8;86.1;56;6.5;8.1
GVE;20231102;55.1;12.5;7.5;33.8;94.5;59.7;84.1;0;10.1;9.6
GVE;20231103;32.8;9.5;5.2;4.6;93.0;67.3;83.6;72;10.8;6.9
GVE;20231104;46.1;10.3;5.6;14.2;91.9;72.1;83.5;0;13.7;8.1
GVE;20231105;76.7;12.5;8.7;7.8;88.0;64.6;76.9;23;24.5;10.3
GVE;20231106;52.9;13.4;6.9;0.4;87.6;60.4;73.7;43;16.6;10.1
GVE;20231107;33.5;10.4;3.1;0.4;95.6;68.7;81.4;9;9.7;7.1
GVE;20231108;28.8;12.1;0.2;0.0;96.9;50.7;80.7;511;5.4;5.8
GVE;20231109;47.2;8.9;3.9;3.6;90.5;58.7;80.5;0;11.9;7.5
GVE;20231110;44.6;10.8;6.8;10.9;92.9;58.6;78.3;206;19.4;8.3
GVE;20231111;41.0;10.1;2.5;6.5;95.1;53.9;82.6;209;11.2;6.4
GVE;20231112;49.7;12.1;3.8;16.4;94.9;72.2;87.2;1;13.7;8.5
GVE;20231113;41.0;14.7;10.1;11.7;93.5;76.1;87.2;0;14.0;12.2
GVE;20231114;56.9;16.0;11.8;14.2;92.3;58.7;82.6;0;18.7;14.0
GVE;20231115;32.8;13.3;2.8;0.1;93.5;51.6;74.9;259;10.1;9.3
GVE;20231116;64.1;14.3;4.0;0.6;93.0;54.7;78.0;100;16.2;9.0
GVE;20231117;58.0;10.8;3.6;0.4;92.1;53.9;69.8;115;10.8;8.0
GVE;20231118;12.6;7.5;1.3;0.0;94.9;76.3;85.3;0;3.2;5.3
GVE;20231119;25.9;13.5;5.9;2.0;97.4;67.7;83.7;1;5.8;10.4
GVE;20231120;27.7;11.9;4.1;0.0;98.6;57.2;80.6;4;5.8;8.9
GVE;20231121;30.6;10.3;6.9;1.6;92.2;65.3;78.0;94;8.3;8.3
GVE;20231122;56.2;10.2;4.8;0.0;79.0;59.4;71.9;325;24.1;7.6
GVE;20231123;28.1;7.6;0.2;0.0;93.2;64.7;77.8;331;6.8;4.1
GVE;20231124;44.6;9.8;-0.6;0.7;94.4;51.8;77.0;289;7.2;4.5
GVE;20231125;25.9;6.1;0.4;0.0;86.1;43.0;62.2;221;5.4;3.3
GVE;20231126;22.7;6.7;-2.8;0.0;92.7;52.7;76.7;420;4.7;1.8
GVE;20231127;45.0;5.4;0.4;10.4;90.4;50.1;77.7;0;11.9;3.4
GVE;20231128;43.6;8.4;-2.4;8.3;93.5;55.8;78.8;89;11.9;4.1
GVE;20231129;13.3;4.9;-3.9;0.0;95.0;55.7;80.4;407;3.2;0.5
GVE;20231130;12.6;4.4;0.5;32.3;95.6;88.7;93.2;0;2.9;2.6
GVE;20231201;29.5;6.3;2.3;36.1;95.5;87.3;92.6;0;5.4;4.2
GVE;20231202;23.8;3.5;-0.6;0.8;94.9;57.5;72.1;0;5.0;1.9
GVE;20231203;19.4;2.2;-3.2;0.0;91.4;59.8;76.4;268;4.0;-

stn;time;fu3010d1;tre200dx;tre200dn;tre200d0;rka150d0;ure200dx;ure200dn;sre000d0;fu3010d0;ure200d0
CDF;20230601;30.2;21.9;7.2;15.2;0.0;85.3;43.8;652;6.5;61.7
CDF;20230602;34.2;21.8;8.3;15.9;0.0;88.0;43.1;719;9.0;60.8
CDF;20230603;29.9;22.0;7.5;15.5;0.0;90.5;42.0;711;5.4;64.8
CDF;20230604;35.3;19.7;7.4;13.1;2.9;93.9;53.5;395;4.0;81.7
CDF;20230605;32.0;20.5;5.5;14.7;0.0;93.6;32.5;784;8.3;59.7
CDF;20230606;28.1;21.3;6.3;15.1;0.0;91.9;36.7;641;6.5;59.3
CDF;20230607;32.4;21.7;7.9;15.2;2.4;97.0;36.6;530;6.1;63.4
CDF;20230608;23.8;19.4;6.4;13.6;1.4;97.2;48.6;402;3.6;75.4
CDF;20230609;29.2;23.7;7.4;16.0;0.0;92.6;33.4;555;5.0;67.3
CDF;20230610;21.6;22.2;12.8;16.3;0.0;95.5;49.8;170;4.3;77.9
CDF;20230611;31.0;23.6;11.0;17.5;0.1;97.6;41.7;580;6.8;69.5
CDF;20230612;29.9;23.1;8.7;17.0;0.0;92.2;31.7;827;7.9;54.5
CDF;20230613;34.9;22.5;7.4;16.3;0.0;79.8;30.5;728;7.6;46.3
CDF;20230614;47.5;22.3;5.9;15.8;0.0;68.8;22.3;861;10.4;41.4
CDF;20230615;36.7;21.7;7.5;14.9;0.0;81.5;30.1;752;5.8;52.9
CDF;20230616;29.5;22.9;7.2;15.3;0.0;83.8;26.2;679;5.0;52.6
CDF;20230617;38.2;24.3;8.0;16.9;0.0;81.8;29.1;702;4.0;51.8
CDF;20230618;39.2;27.3;9.1;18.6;0.2;79.6;32.0;500;6.5;56.8
CDF;20230619;44.3;25.5;13.6;19.8;1.0;93.8;37.1;310;8.6;59.2
CDF;20230620;40.0;27.9;14.7;19.6;6.5;90.2;35.6;583;4.7;70.3
CDF;20230621;100.4;24.8;14.0;18.5;3.9;92.8;52.6;276;5.4;73.8
CDF;20230622;54.0;24.4;12.5;17.5;10.8;95.7;41.3;104;10.4;73.1
CDF;20230623;29.9;19.7;9.7;15.2;0.2;94.2;43.4;618;7.6;70.2
CDF;20230624;42.8;23.3;8.1;17.3;0.0;91.6;37.2;849;13.3;55.9
CDF;20230625;32.0;26.2;11.3;19.6;0.0;77.0;36.7;861;6.5;53.2
CDF;20230626;35.6;23.5;11.3;18.0;0.0;87.0;50.8;736;7.6;66.4
CDF;20230627;28.8;19.4;8.3;13.9;0.0;90.5;37.5;705;5.0;62.8
CDF;20230628;28.1;22.7;7.2;15.7;0.0;86.2;42.8;715;6.1;61.3
CDF;20230629;32.4;24.0;10.3;18.4;0.0;84.7;42.4;484;5.4;60.9
CDF;20230630;29.5;17.0;11.8;13.8;7.0;94.4;74.9;25;8.3;87.8
CDF;20230701;33.5;16.9;7.9;13.7;2.7;95.6;49.8;263;11.5;80.1
CDF;20230702;37.8;18.7;9.9;14.1;0.9;96.4;52.2;150;10.8;79.5
CDF;20230703;36.7;18.9;10.0;14.5;0.0;87.8;54.6;178;10.1;72.9
CDF;20230704;34.9;21.1;12.4;15.8;2.1;95.7;51.3;336;9.0;73.7
CDF;20230705;50.0;17.5;10.1;13.9;3.8;94.3;41.2;381;13.3;75.8
CDF;20230706;26.3;20.7;10.5;15.4;0.1;95.3;47.7;429;4.0;70.6
CDF;20230707;28.8;27.1;9.1;19.5;0.0;89.6;26.0;752;5.8;53.2
CDF;20230708;30.6;25.8;13.6;19.0;19.8;97.2;42.5;422;5.4;70.5
CDF;20230709;30.6;29.9;12.4;20.7;6.7;90.6;23.5;708;4.3;64.6
CDF;20230710;22.0;26.5;15.3;20.6;0.4;96.3;55.1;396;4.0;78.0
CDF;20230711;84.6;31.5;15.2;22.7;9.5;96.4;29.0;542;9.0;64.4
CDF;20230712;24.5;18.9;15.0;17.1;1.9;95.8;73.7;13;6.8;87.2
CDF;20230713;27.7;19.8;9.9;15.2;0.3;94.8;41.4;570;5.8;68.3
CDF;20230714;31.7;26.1;8.0;18.1;0.0;87.6;32.7;824;5.0;55.2
CDF;20230715;54.7;28.4;13.4;21.4;6.8;95.3;29.1;541;11.5;56.6
CDF;20230716;25.2;20.1;11.6;15.3;2.6;95.2;59.5;300;6.5;78.0
CDF;20230717;28.8;22.0;13.1;17.2;0.0;92.0;49.8;571;6.1;71.4
CDF;20230718;41.0;25.3;11.7;19.8;0.9;91.8;53.0;590;6.5;72.2
CDF;20230719;39.6;23.6;13.8;19.7;0.0;85.4;40.3;757;13.0;64.6
CDF;20230720;30.2;21.9;11.5;16.7;0.0;86.8;44.3;757;5.8;64.5
CDF;20230721;32.4;18.8;9.1;13.9;1.6;95.8;56.0;260;5.8;77.9
CDF;20230722;38.9;21.1;7.3;14.9;0.0;96.6;33.8;768;8.6;62.7
CDF;20230723;49.0;24.9;9.2;18.1;0.5;86.1;34.0;383;10.1;59.6
CDF;20230724;217.4;19.6;12.0;16.0;13.0;97.3;60.6;130;10.4;84.9
CDF;20230725;53.3;15.4;8.2;12.0;7.1;96.7;63.9;113;15.8;86.0
CDF;20230726;31.0;15.0;6.1;10.5;2.6;96.7;55.8;241;7.9;81.8
CDF;20230727;41.4;22.3;6.0;15.2;0.0;95.5;44.5;581;10.4;67.3
CDF;20230728;41.0;21.8;12.5;17.1;0.2;92.6;54.5;416;10.4;77.3
CDF;20230729;44.3;22.0;14.2;16.7;3.2;95.6;60.0;155;11.2;81.6
CDF;20230730;48.6;17.7;8.1;14.0;2.9;98.2;50.9;420;13.0;78.4
CDF;20230731;34.2;20.4;6.9;14.9;0.0;95.1;50.0;538;10.1;69.0
CDF;20230801;44.3;16.6;9.9;13.4;26.5;96.4;62.6;0;15.1;85.5
CDF;20230802;76.3;24.0;11.7;16.9;4.6;93.4;45.7;180;24.8;73.9
CDF;20230803;56.9;18.0;10.6;13.7;1.2;93.0;52.8;299;19.1;73.4
CDF;20230804;30.6;14.2;10.6;11.5;10.3;94.6;71.6;21;7.9;88.2
CDF;20230805;38.9;16.9;9.3;12.5;0.9;97.9;59.3;196;9.4;79.4
CDF;20230806;58.0;11.4;7.2;9.2;14.2;95.7;79.3;23;16.2;89.8
CDF;20230807;32.0;14.4;6.4;9.5;4.5;96.3;52.7;313;7.2;81.2
CDF;20230808;28.1;17.8;5.4;12.2;0.0;92.4;47.9;362;5.0;71.0
CDF;20230809;32.8;19.9;9.6;14.3;0.0;94.9;50.1;217;7.9;71.7
CDF;20230810;24.1;24.9;8.4;17.1;0.0;95.6;31.7;616;4.0;73.0
CDF;20230811;21.2;25.5;11.2;19.2;0.0;95.2;43.4;789;4.3;69.7
CDF;20230812;44.3;24.9;15.1;19.9;0.0;87.8;43.4;326;8.3;71.6
CDF;20230813;29.5;25.2;13.2;19.7;0.7;98.2;58.1;422;4.3;79.0
CDF;20230814;33.5;27.9;14.3;20.8;0.0;97.5;31.5;548;6.5;68.3
CDF;20230815;37.1;25.9;15.2;19.9;0.3;87.8;38.7;430;7.2;66.7
CDF;20230816;31.0;27.1;13.8;20.9;0.0;91.8;38.5;727;4.0;63.1
CDF;20230817;25.9;25.5;14.4;19.1;1.6;90.5;36.2;423;3.2;68.2
CDF;20230818;23.4;29.0;13.0;21.2;0.0;84.1;29.2;653;4.3;57.5
CDF;20230819;31.3;29.7;14.0;22.0;0.0;82.8;31.4;496;5.4;57.8
CDF;20230820;30.2;29.6;14.9;22.7;0.0;88.9;37.0;641;4.3;64.0
CDF;20230821;24.1;28.8;15.3;22.6;0.0;91.3;44.6;600;4.0;68.4
CDF;20230822;27.4;30.3;15.6;23.2;0.0;93.2;38.1;732;4.7;66.4
CDF;20230823;27.4;29.5;16.5;22.6;0.0;91.6;39.1;738;5.4;65.5
CDF;20230824;67.3;31.6;17.9;24.0;0.6;79.9;27.9;442;7.2;57.4
CDF;20230825;54.4;23.5;16.4;19.4;1.6;88.1;40.7;35;9.4;68.9
CDF;20230826;45.7;17.3;12.1;14.4;28.7;97.4;82.3;2;6.1;91.4
CDF;20230827;29.2;13.4;10.9;12.0;9.1;96.3;82.4;0;5.0;90.3
CDF;20230828;32.0;11.0;7.3;9.4;11.5;95.1;81.3;0;11.5;89.0
CDF;20230829;16.9;12.2;7.3;9.5;5.9;97.9;67.4;12;3.6;88.8
CDF;20230830;28.4;15.3;8.3;11.2;0.0;98.4;60.2;179;5.4;80.5
CDF;20230831;34.9;16.7;10.0;12.8;0.0;92.2;56.0;135;11.5;73.9
CDF;20230901;34.2;21.4;8.9;15.1;0.0;92.7;51.2;557;7.9;73.5
CDF;20230902;22.0;23.6;8.4;16.4;0.0;95.0;37.5;708;4.0;68.8
CDF;20230903;32.8;24.7;10.0;17.9;0.0;94.1;41.8;603;10.4;68.1
CDF;20230904;24.5;26.4;13.4;20.0;0.0;81.9;41.1;657;7.6;60.0
CDF;20230905;22.3;26.6;11.4;19.1;0.0;89.4;43.4;706;5.4;65.2
CDF;20230906;22.0;25.8;10.0;18.0;0.0;90.0;48.1;698;3.6;69.8
CDF;20230907;19.4;26.3;11.7;19.1;0.0;92.9;53.5;568;2.9;73.8
CDF;20230908;28.4;25.4;13.0;18.9;0.0;96.0;42.1;688;4.3;71.4
CDF;20230909;22.0;25.7;11.8;18.7;0.0;92.9;40.3;693;3.6;68.8
CDF;20230910;16.6;26.6;11.7;19.1;0.0;93.2;41.7;580;2.5;70.5
CDF;20230911;17.6;26.7;11.5;19.3;0.0;89.2;37.7;696;3.6;64.4
CDF;20230912;47.9;25.5;12.8;19.0;2.5;95.8;27.1;578;6.5;62.1
CDF;20230913;22.3;17.3;12.7;14.1;7.8;98.1;73.7;1;3.2;90.9
CDF;20230914;22.3;17.0;10.0;14.0;0.0;100.0;69.5;195;6.8;86.3
CDF;20230915;27.4;21.1;10.7;15.7;0.0;96.7;54.8;379;5.4;80.1
CDF;20230916;25.2;20.8;10.8;15.6;0.0;95.8;48.1;69;3.6;78.0
CDF;20230917;38.2;23.9;11.1;17.6;0.7;93.9;43.8;464;6.1;70.8
CDF;20230918;43.6;16.7;11.6;14.1;17.7;96.1;70.7;131;10.4;85.8
CDF;20230919;31.0;17.7;7.1;13.0;4.8;97.7;55.0;383;9.0;82.7
CDF;20230920;29.5;21.1;5.8;14.2;0.0;96.9;43.1;677;5.0;74.0
CDF;20230921;56.5;20.3;9.1;14.6;15.2;95.6;56.3;127;12.2;77.3
CDF;20230922;46.8;15.3;7.8;10.4;5.3;95.9;49.4;226;12.2;82.6
CDF;20230923;19.1;12.9;3.5;8.5;0.0;95.1;53.0;100;4.7;81.3
CDF;20230924;40.0;15.0;1.9;8.8;0.0;96.9;36.8;666;7.9;72.8
CDF;20230925;16.6;19.2;2.8;10.0;0.0;95.8;41.7;659;2.9;73.9
CDF;20230926;18.4;21.9;3.2;11.9;0.0;94.3;31.4;660;2.9;70.4
CDF;20230927;15.5;22.8;4.7;13.6;0.0;92.8;23.9;633;2.5;64.3
CDF;20230928;12.6;23.0;8.5;15.2;0.0;90.9;40.3;599;2.9;67.1
CDF;20230929;41.0;21.5;9.1;15.2;0.0;93.3;49.0;478;8.6;74.4
CDF;20230930;22.7;17.9;6.5;12.4;0.0;96.3;60.8;189;3.2;82.6
CDF;20231001;15.8;23.4;5.0;13.4;0.0;100.0;28.8;599;2.5;71.3
CDF;20231002;23.4;25.6;6.8;15.8;0.0;76.7;32.3;636;4.3;56.9
CDF;20231003;53.6;21.1;6.5;13.8;3.5;99.5;44.3;360;11.5;74.7
CDF;20231004;24.1;14.7;3.7;8.6;0.1;100.0;64.9;280;4.0;87.3
CDF;20231005;22.7;17.5;2.4;9.6;0.0;98.3;20.9;508;3.6;75.8
CDF;20231006;16.2;20.5;3.2;10.8;0.0;92.7;13.8;625;2.5;61.5
CDF;20231007;18.7;22.2;0.6;11.4;0.0;89.8;10.0;619;2.9;52.3
CDF;20231008;19.4;24.8;6.2;14.5;0.0;84.9;28.1;599;2.9;61.8
CDF;20231009;25.9;24.3;7.5;15.1;0.0;86.0;32.9;605;5.8;63.1
CDF;20231010;23.0;22.7;7.3;13.5;0.0;90.1;37.6;503;4.0;68.8
CDF;20231011;33.1;23.0;6.0;14.0;0.0;91.2;34.1;609;6.8;64.7
CDF;20231012;38.2;21.8;6.9;13.8;0.0;82.5;32.5;474;6.5;60.0
CDF;20231013;57.2;22.4;7.8;16.0;1.9;86.8;27.0;604;10.1;46.7
CDF;20231014;61.2;14.5;5.9;10.4;21.4;99.0;81.5;6;13.0;90.5
CDF;20231015;24.5;7.3;2.5;5.1;0.7;92.3;69.3;63;6.8;83.7
CDF;20231016;32.8;12.5;0.3;5.5;0.0;90.5;35.1;519;6.8;68.5
CDF;20231017;20.9;16.3;0.5;8.7;0.0;89.9;48.1;488;2.9;68.3
CDF;20231018;42.8;16.4;8.5;13.5;1.5;92.5;45.5;19;8.3;71.5
CDF;20231019;31.7;14.3;11.1;12.8;10.4;97.4;75.0;0;7.2;88.4
CDF;20231020;82.4;13.3;9.4;11.3;10.7;93.7;66.4;86;21.6;79.8
CDF;20231021;56.9;12.9;5.5;9.0;2.1;94.6;53.3;382;14.8;76.6
CDF;20231022;33.1;11.8;3.7;7.5;0.0;93.3;54.6;431;6.5;77.4
CDF;20231023;35.6;14.0;4.0;9.4;3.5;96.5;48.5;10;6.5;77.2
CDF;20231024;57.2;12.6;3.4;8.2;26.1;98.9;58.8;0;6.5;91.2
CDF;20231025;64.1;11.2;2.8;8.6;2.1;98.3;64.2;0;18.7;82.3
CDF;20231026;50.8;11.6;6.9;9.2;28.6;98.4;74.8;0;11.9;91.0
CDF;20231027;56.9;9.3;5.2;7.0;16.7;95.4;76.6;80;17.3;87.3
CDF;20231028;58.3;11.9;4.6;8.9;0.0;89.4;43.7;251;14.0;65.8
CDF;20231029;71.3;15.5;10.6;13.2;0.0;61.0;41.5;62;25.2;51.8
CDF;20231030;56.5;13.5;5.7;9.5;15.0;94.3;47.5;36;10.8;74.1
CDF;20231031;43.6;7.1;1.8;5.7;5.3;98.2;81.9;0;12.6;91.0
CDF;20231101;67.0;10.3;0.3;5.6;3.6;98.7;51.6;33;13.0;81.0
CDF;20231102;66.2;10.0;3.3;5.8;27.2;92.8;55.7;1;20.9;82.6
CDF;20231103;37.1;5.4;0.6;2.4;2.2;96.0;69.3;85;11.5;87.6
CDF;20231104;72.0;6.7;1.9;4.6;13.5;89.5;64.5;21;22.3;81.9
CDF;20231105;81.4;7.6;1.7;5.8;21.2;92.9;67.6;13;26.6;84.2
CDF;20231106;63.7;7.8;2.6;5.0;7.3;94.8;74.1;26;13.3;85.7
