region,date,weighted_avg_daily_temp,weighted_avg_daily_hum,weighted_max_daily_temp,weighted_min_daily_temp,weighted_max_daily_hum,weighted_min_daily_hum
Region_3,2022-07-10,19.942857142857143,59.028571428571425,25.542857142857144,14.085714285714285,85.11428571428571,37.44285714285714
Region_3,2022-07-17,22.585714285714285,49.785714285714285,29.614285714285717,14.214285714285714,80.11428571428571,28.471428571428568
Region_3,2022-07-24,24.62857142857143,57.871428571428574,31.771428571428572,16.914285714285715,89.14285714285714,30.599999999999998
Region_3,2022-07-31,22.985714285714288,53.57142857142857,28.74285714285714,16.742857142857144,79.85714285714286,32.81428571428571
Region_3,2022-08-07,23.928571428571427,55.199999999999996,30.771428571428572,16.6,83.32857142857142,33.128571428571426
Region_3,2022-08-14,22.97142857142857,46.42857142857143,30.5,14.071428571428571,81.15714285714286,25.0
Region_3,2022-08-21,19.728571428571428,78.91428571428571,25.614285714285717,15.6,97.71428571428571,51.77142857142858
Region_3,2022-08-28,21.542857142857144,65.14285714285714,27.985714285714288,15.228571428571428,90.7,38.25714285714286
Region_3,2022-09-04,19.314285714285713,75.65714285714286,25.62857142857143,14.1,97.07142857142857,47.15714285714286
Region_3,2022-09-11,18.47142857142857,75.24285714285715,23.614285714285717,14.614285714285714,96.11428571428571,49.75714285714286
Region_3,2022-09-18,16.37142857142857,75.55714285714285,21.142857142857142,11.857142857142858,92.71428571428571,55.457142857142856
Region_3,2022-09-25,12.12857142857143,75.37142857142858,17.714285714285715,6.985714285714286,94.88571428571429,50.142857142857146
Region_3,2022-10-02,11.471428571428572,86.5,14.471428571428573,9.0,97.51428571428572,66.02857142857142
Region_3,2022-10-09,13.514285714285714,83.27142857142857,19.099999999999998,8.842857142857143,98.38571428571429,56.971428571428575
Region_3,2022-10-16,15.085714285714285,84.2,19.228571428571428,11.928571428571429,96.3,65.78571428571429
Region_3,2022-10-23,16.142857142857142,81.34285714285714,20.8,12.557142857142859,94.75714285714285,59.214285714285715
Region_3,2022-10-30,15.814285714285715,79.87142857142858,21.285714285714285,12.242857142857144,94.7,58.07142857142857
Region_3,2022-11-06,10.214285714285714,84.24285714285715,14.114285714285714,6.385714285714286,96.3,64.58571428571429
Region_3,2022-11-13,8.914285714285715,87.28571428571429,12.857142857142858,5.714285714285714,96.68571428571428,67.97142857142856
Region_3,2022-11-20,8.914285714285715,81.8,11.62857142857143,6.314285714285715,95.48571428571428,65.41428571428571
Region_3,2022-11-27,6.6000000000000005,81.77142857142857,9.771428571428572,3.4,95.07142857142857,64.24285714285715
Region_3,2022-12-04,4.542857142857143,85.37142857142858,6.028571428571429,3.1571428571428575,95.04285714285713,74.15714285714286
Region_3,2022-12-11,0.4571428571428572,90.58571428571429,2.6571428571428575,-2.2,97.48571428571428,79.24285714285715
Region_3,2022-12-18,-2.9857142857142853,89.54285714285713,-0.8857142857142856,-5.657142857142857,98.05714285714285,79.8
Region_3,2022-12-25,8.657142857142857,81.45714285714287,11.085714285714285,6.142857142857143,94.02857142857144,70.3
