valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,type,value,pop,incValue,prct,inc14d,dataComplete
cases,2015-W01,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,19,4118883,0.46,25.3,0.68,TRUE
cases,2015-W01,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,3,817514,0.37,4,0.49,TRUE
cases,2015-W01,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,46,1501478,3.06,61.3,3.9,TRUE
cases,2015-W01,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W02,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,11,423194,2.6,9.9,3.31,TRUE
cases,2015-W02,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,10,1501747,0.67,9,0.93,TRUE
cases,2015-W02,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,29,4118883,0.7,26.1,1.17,TRUE
cases,2015-W02,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,9,817514,1.1,8.1,1.47,TRUE
cases,2015-W02,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,51,1501478,3.4,45.9,6.46,TRUE
cases,2015-W02,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,1,NA,NA,0.9,NA,TRUE
cases,2015-W03,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,14,423194,3.31,5.7,5.91,TRUE
cases,2015-W03,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,17,1501747,1.13,6.9,1.8,TRUE
cases,2015-W03,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,86,4118883,2.09,35.1,2.79,TRUE
cases,2015-W03,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,10,817514,1.22,4.1,2.32,TRUE
cases,2015-W03,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,118,1501478,7.86,48.2,11.26,TRUE
cases,2015-W03,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W04,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,31,423194,7.33,7.8,10.63,TRUE
cases,2015-W04,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,27,1501747,1.8,6.8,2.93,TRUE
cases,2015-W04,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,122,4118883,2.96,30.6,5.05,TRUE
cases,2015-W04,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,24,817514,2.94,6,4.16,TRUE
cases,2015-W04,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,195,1501478,12.99,48.9,20.85,TRUE
cases,2015-W04,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W05,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,51,423194,12.05,8.5,19.38,TRUE
cases,2015-W05,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,34,1501747,2.26,5.6,4.06,TRUE
cases,2015-W05,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,184,4118883,4.47,30.5,7.43,TRUE
cases,2015-W05,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,39,817514,4.77,6.5,7.71,TRUE
cases,2015-W05,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,295,1501478,19.65,48.9,32.63,TRUE
cases,2015-W05,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W06,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,53,423194,12.52,6.8,24.58,TRUE
cases,2015-W06,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,52,1501747,3.46,6.7,5.73,TRUE
cases,2015-W06,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,231,4118883,5.61,29.8,10.08,TRUE
cases,2015-W06,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,25,817514,3.06,3.2,7.83,TRUE
cases,2015-W06,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,413,1501478,27.51,53.4,47.15,TRUE
cases,2015-W06,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W07,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,57,423194,13.47,6.4,25.99,TRUE
cases,2015-W07,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,63,1501747,4.2,7.1,7.66,TRUE
cases,2015-W07,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,251,4118883,6.09,28.4,11.7,TRUE
cases,2015-W07,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,34,817514,4.16,3.8,7.22,TRUE
cases,2015-W07,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,478,1501478,31.84,54.1,59.34,TRUE
cases,2015-W07,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,1,NA,NA,0.1,NA,TRUE
cases,2015-W08,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,43,423194,10.16,5.7,23.63,TRUE
cases,2015-W08,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,38,1501747,2.53,5.1,6.73,TRUE
cases,2015-W08,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,230,4118883,5.58,30.6,11.68,TRUE
cases,2015-W08,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,20,817514,2.45,2.7,6.61,TRUE
cases,2015-W08,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,419,1501478,27.91,55.8,59.74,TRUE
cases,2015-W08,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,1,NA,NA,0.1,NA,TRUE
cases,2015-W09,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,38,423194,8.98,5.9,19.14,TRUE
cases,2015-W09,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,25,1501747,1.66,3.9,4.2,TRUE
cases,2015-W09,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,196,4118883,4.76,30.2,10.34,TRUE
cases,2015-W09,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,18,817514,2.2,2.8,4.65,TRUE
cases,2015-W09,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,371,1501478,24.71,57.3,52.61,TRUE
cases,2015-W09,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W10,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,31,423194,7.33,7.3,16.3,TRUE
cases,2015-W10,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,20,1501747,1.33,4.7,3,TRUE
cases,2015-W10,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,126,4118883,3.06,29.9,7.82,TRUE
cases,2015-W10,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,12,817514,1.47,2.8,3.67,TRUE
cases,2015-W10,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,233,1501478,15.52,55.2,40.23,TRUE
cases,2015-W10,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W11,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,21,423194,4.96,6.5,12.29,TRUE
cases,2015-W11,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,21,1501747,1.4,6.5,2.73,TRUE
cases,2015-W11,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,111,4118883,2.69,34.2,5.75,TRUE
cases,2015-W11,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,7,817514,0.86,2.2,2.32,TRUE
cases,2015-W11,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,164,1501478,10.92,50.5,26.44,TRUE
cases,2015-W11,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,1,NA,NA,0.3,NA,TRUE
cases,2015-W12,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,14,423194,3.31,7,8.27,TRUE
cases,2015-W12,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,9,1501747,0.6,4.5,2,TRUE
cases,2015-W12,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,80,4118883,1.94,40,4.64,TRUE
cases,2015-W12,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,9,817514,1.1,4.5,1.96,TRUE
cases,2015-W12,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,88,1501478,5.86,44,16.78,TRUE
cases,2015-W12,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W13,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,6,423194,1.42,4.5,4.73,TRUE
cases,2015-W13,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,7,1501747,0.47,5.2,1.07,TRUE
cases,2015-W13,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,50,4118883,1.21,37.3,3.16,TRUE
cases,2015-W13,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,7,817514,0.86,5.2,1.96,TRUE
cases,2015-W13,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,64,1501478,4.26,47.8,10.12,TRUE
cases,2015-W13,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W14,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,3,423194,0.71,3.1,2.13,TRUE
cases,2015-W14,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,5,1501747,0.33,5.2,0.8,TRUE
cases,2015-W14,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,48,4118883,1.17,50,2.38,TRUE
cases,2015-W14,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,7,817514,0.86,7.3,1.71,TRUE
cases,2015-W14,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,33,1501478,2.2,34.4,6.46,TRUE
cases,2015-W14,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W15,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,3,423194,0.71,4.8,1.42,TRUE
cases,2015-W15,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,1,1501747,0.07,1.6,0.4,TRUE
cases,2015-W15,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,30,4118883,0.73,47.6,1.89,TRUE
cases,2015-W15,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,3,817514,0.37,4.8,1.22,TRUE
cases,2015-W15,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,26,1501478,1.73,41.3,3.93,TRUE
cases,2015-W15,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W16,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,3,423194,0.71,6.7,1.42,TRUE
cases,2015-W16,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,7,1501747,0.47,15.6,0.53,TRUE
cases,2015-W16,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,15,4118883,0.36,33.3,1.09,TRUE
cases,2015-W16,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,1,817514,0.12,2.2,0.49,TRUE
cases,2015-W16,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,19,1501478,1.27,42.2,3,TRUE
cases,2015-W16,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W17,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,2,423194,0.47,8,1.18,TRUE
cases,2015-W17,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,2,1501747,0.13,8,0.6,TRUE
cases,2015-W17,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,11,4118883,0.27,44,0.63,TRUE
cases,2015-W17,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,2,817514,0.24,8,0.37,TRUE
cases,2015-W17,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,8,1501478,0.53,32,1.8,TRUE
cases,2015-W17,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W18,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,0,0.47,TRUE
cases,2015-W18,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,1,1501747,0.07,4.8,0.2,TRUE
cases,2015-W18,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,12,4118883,0.29,57.1,0.56,TRUE
cases,2015-W18,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0.24,TRUE
cases,2015-W18,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,8,1501478,0.53,38.1,1.07,TRUE
cases,2015-W18,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W19,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,1,423194,0.24,12.5,0.24,TRUE
cases,2015-W19,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0.07,TRUE
cases,2015-W19,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,4,4118883,0.1,50,0.39,TRUE
cases,2015-W19,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W19,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,3,1501478,0.2,37.5,0.73,TRUE
cases,2015-W19,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W20,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,1,423194,0.24,16.7,0.47,TRUE
cases,2015-W20,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W20,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,5,4118883,0.12,83.3,0.22,TRUE
cases,2015-W20,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W20,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,0,0.2,TRUE
cases,2015-W20,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W21,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,0,0.24,TRUE
cases,2015-W21,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W21,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,3,4118883,0.07,100,0.19,TRUE
cases,2015-W21,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W21,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,0,0,TRUE
cases,2015-W21,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W22,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,1,423194,0.24,33.3,0.24,TRUE
cases,2015-W22,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W22,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,2,4118883,0.05,66.7,0.12,TRUE
cases,2015-W22,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W22,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,0,0,TRUE
cases,2015-W22,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W23,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0.24,TRUE
cases,2015-W23,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W23,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0.05,TRUE
cases,2015-W23,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W23,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0,TRUE
cases,2015-W23,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W24,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0,TRUE
cases,2015-W24,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W24,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0,TRUE
cases,2015-W24,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W24,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0,TRUE
cases,2015-W24,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W25,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0,TRUE
cases,2015-W25,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W25,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0,TRUE
cases,2015-W25,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W25,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0,TRUE
cases,2015-W25,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W26,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0,TRUE
cases,2015-W26,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W26,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0,TRUE
cases,2015-W26,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W26,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0,TRUE
cases,2015-W26,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W27,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0,TRUE
cases,2015-W27,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W27,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0,TRUE
cases,2015-W27,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W27,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0,TRUE
cases,2015-W27,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W28,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,0,0,TRUE
cases,2015-W28,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W28,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,2,4118883,0.05,66.7,0.05,TRUE
cases,2015-W28,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W28,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,1,1501478,0.07,33.3,0.07,TRUE
cases,2015-W28,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W29,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0,TRUE
cases,2015-W29,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W29,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0.05,TRUE
cases,2015-W29,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W29,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0.07,TRUE
cases,2015-W29,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W30,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,0,0,TRUE
cases,2015-W30,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W30,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,1,4118883,0.02,100,0.02,TRUE
cases,2015-W30,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W30,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,0,0,TRUE
cases,2015-W30,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W31,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,0,0,TRUE
cases,2015-W31,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W31,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,0,0.02,TRUE
cases,2015-W31,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,1,817514,0.12,100,0.12,TRUE
cases,2015-W31,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,0,0,TRUE
cases,2015-W31,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W32,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0,TRUE
cases,2015-W32,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W32,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0,TRUE
cases,2015-W32,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0.12,TRUE
cases,2015-W32,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0,TRUE
cases,2015-W32,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W33,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0,TRUE
cases,2015-W33,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W33,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0,TRUE
cases,2015-W33,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W33,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0,TRUE
cases,2015-W33,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W34,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,0,0,TRUE
cases,2015-W34,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W34,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,1,4118883,0.02,100,0.02,TRUE
cases,2015-W34,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,0,0,TRUE
cases,2015-W34,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,0,0,TRUE
cases,2015-W34,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,0,NA,TRUE
cases,2015-W35,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0,TRUE
cases,2015-W35,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W35,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0.02,TRUE
cases,2015-W35,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W35,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0,TRUE
cases,2015-W35,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W36,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,NA,0,TRUE
cases,2015-W36,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,NA,0,TRUE
cases,2015-W36,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,0,4118883,0,NA,0,TRUE
cases,2015-W36,iso_week,CHFL,CHFL,5 - 14,agegroup_ili_ari,all,all,0,817514,0,NA,0,TRUE
cases,2015-W36,iso_week,CHFL,CHFL,65+,agegroup_ili_ari,all,all,0,1501478,0,NA,0,TRUE
cases,2015-W36,iso_week,CHFL,CHFL,unknown,agegroup_ili_ari,all,all,0,NA,NA,NA,NA,TRUE
cases,2015-W37,iso_week,CHFL,CHFL,0 - 4,agegroup_ili_ari,all,all,0,423194,0,0,0,TRUE
cases,2015-W37,iso_week,CHFL,CHFL,15 - 29,agegroup_ili_ari,all,all,0,1501747,0,0,0,TRUE
cases,2015-W37,iso_week,CHFL,CHFL,30 - 64,agegroup_ili_ari,all,all,1,4118883,0.02,50,0.02,TRUE
